GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00046352	3	1	3	1	2	1	1	1
WBGene00168227	5	1	1	1	2	1	2	1
WBGene00170161	5	1	1	1	2	1	2	1
WBGene00050852	3	1	1	1	2	1	1	1
WBGene00172909	5	1	4	1	2	1	1	1
WBGene00172867	3	1	1	1	2	1	1	1
WBGene00174293	3	1	1	3	2	1	1	3
WBGene00165631	5	2	1	1	3	1	1	1
WBGene00045679	3	1	1	1	2	1	1	1
WBGene00171014	3	1	1	1	2	1	1	1
WBGene00169972	3	1	3	4	8	2	1	3
WBGene00167079	3	1	3	4	8	2	1	3
WBGene00170674	5	1	1	1	5	1	1	3
WBGene00173980	3	1	1	1	2	1	1	1
WBGene00197763	3	2	1	1	2	1	2	1
WBGene00198299	3	1	1	1	2	1	1	1
WBGene00046904	3	2	4	5	3	1	1	1
WBGene00166713	3	2	3	5	3	1	1	1
WBGene00169894	3	1	1	1	2	1	1	1
WBGene00174241	3	1	1	1	2	1	1	1
WBGene00170275	10	1	3	1	2	1	2	1
WBGene00049753	10	1	3	1	2	1	2	1
WBGene00166956	10	1	3	1	2	1	2	1
WBGene00047761	5	1	1	3	2	1	1	1
WBGene00049190	3	1	1	1	2	1	1	1
WBGene00167199	8	1	1	1	2	1	1	1
WBGene00170576	3	1	1	1	2	1	1	2
WBGene00165080	5	2	8	1	6	1	1	1
WBGene00045653	3	1	1	1	2	1	1	1
WBGene00046104	3	1	1	1	2	1	1	1
WBGene00046220	3	1	4	1	2	1	1	2
WBGene00048087	3	1	1	1	2	1	1	1
WBGene00174552	3	1	1	1	2	1	1	1
WBGene00173959	5	1	3	1	2	1	1	1
WBGene00046511	3	1	3	1	2	1	1	1
WBGene00168104	3	1	1	1	2	1	1	1
WBGene00049696	3	1	1	1	2	1	1	1
WBGene00046078	3	1	1	1	2	1	1	1
WBGene00168144	3	1	1	1	2	1	1	1
WBGene00045833	3	1	1	1	2	1	1	1
WBGene00172840	3	2	1	3	2	1	1	1
WBGene00047423	8	2	1	1	8	1	1	2
WBGene00170569	8	2	1	1	8	1	1	2
WBGene00166161	8	2	1	1	8	1	1	2
WBGene00171884	3	1	1	1	2	1	1	1
WBGene00168163	3	1	1	1	2	1	1	1
WBGene00171559	3	1	1	1	2	1	1	1
WBGene00050281	3	1	1	1	2	1	1	1
WBGene00167978	3	1	1	1	2	1	1	1
WBGene00167575	3	1	1	1	2	1	1	1
WBGene00171940	3	1	1	1	2	1	1	1
WBGene00165325	3	1	1	1	2	1	1	1
WBGene00173283	5	1	1	1	2	1	1	1
WBGene00174378	3	1	1	1	2	1	1	1
WBGene00173785	3	1	1	1	2	1	1	1
WBGene00169707	3	1	1	1	2	1	1	1
WBGene00168463	3	1	1	3	2	1	1	1
WBGene00046958	3	1	1	1	2	1	1	1
WBGene00050770	3	1	1	1	2	1	1	1
WBGene00166232	3	1	1	1	2	1	1	1
WBGene00174227	3	1	1	1	2	1	1	1
WBGene00165759	3	1	1	1	2	1	1	1
WBGene00046094	3	1	1	1	2	1	1	1
WBGene00046139	3	1	1	1	2	1	1	1
WBGene00047604	3	1	1	1	2	1	1	1
WBGene00172816	3	1	1	1	2	1	1	1
WBGene00166771	3	1	1	1	2	1	1	1
WBGene00169961	3	1	1	1	2	1	1	1
WBGene00172018	3	1	1	1	2	1	1	1
WBGene00174700	3	1	1	1	3	1	1	1
WBGene00168440	3	1	1	1	2	1	1	1
WBGene00047980	3	1	1	1	2	1	1	1
WBGene00168982	3	1	1	1	2	1	1	1
WBGene00174557	10	1	1	1	2	1	1	1
WBGene00016287	13	6	3	4	6	1	1	1
WBGene00049626	3	1	1	1	2	1	1	1
WBGene00172118	3	1	1	1	2	1	1	1
WBGene00174915	3	1	1	1	2	1	1	1
WBGene00173212	3	1	1	1	5	1	1	1
WBGene00168648	3	1	1	1	2	1	1	1
WBGene00048961	3	1	1	1	2	1	1	1
WBGene00016288	91	16	12	14	36	4	1	4
WBGene00047458	3	1	1	1	2	1	1	1
WBGene00046869	3	1	1	1	2	1	1	1
WBGene00174427	3	1	1	1	2	1	1	1
WBGene00016286	46	8	17	20	8	3	1	1
WBGene00046157	3	1	1	1	2	1	1	1
WBGene00170068	3	1	1	1	2	1	1	1
WBGene00166767	3	1	1	3	2	1	1	1
WBGene00170705	3	2	1	1	2	1	1	1
WBGene00168624	3	2	1	1	2	1	1	1
WBGene00016289	556	126	102	116	134	54	61	112
WBGene00173461	3	1	1	1	2	1	1	1
WBGene00166751	3	1	1	1	2	1	1	1
WBGene00049718	3	1	1	1	2	1	1	1
WBGene00173926	3	1	1	1	2	1	1	1
WBGene00046849	5	1	1	1	2	1	1	1
WBGene00173699	5	1	1	1	2	1	1	1
WBGene00169231	5	1	1	1	2	1	1	1
WBGene00174047	3	1	1	1	2	1	1	1
WBGene00171530	3	1	1	1	2	1	1	1
WBGene00197180	3	1	1	1	2	1	1	1
WBGene00173085	3	1	1	1	2	1	1	1
WBGene00046541	3	1	1	1	2	1	1	1
WBGene00046355	3	1	1	1	2	1	1	1
WBGene00166898	3	1	1	1	2	1	1	1
WBGene00169690	3	1	1	1	2	1	1	1
WBGene00048310	3	1	1	1	2	1	1	1
WBGene00048054	5	1	1	1	3	1	1	1
WBGene00165679	3	2	1	3	3	1	1	2
WBGene00166603	3	1	1	1	2	1	1	1
WBGene00168127	3	1	1	1	2	1	1	1
WBGene00049089	3	1	1	1	2	1	1	1
WBGene00172154	3	1	1	1	2	1	1	1
WBGene00172174	3	1	1	1	3	1	1	1
WBGene00046148	3	1	1	1	2	1	1	1
WBGene00173577	3	1	1	1	2	1	1	1
WBGene00168147	3	1	1	1	2	1	1	1
WBGene00169342	3	1	3	1	2	1	1	1
WBGene00168120	3	1	1	1	2	1	1	1
WBGene00171778	3	1	1	1	2	1	1	1
WBGene00168963	3	1	1	1	2	1	1	1
WBGene00172999	3	1	1	1	2	1	1	1
WBGene00169850	3	1	1	1	2	1	1	1
WBGene00047084	3	1	1	1	2	1	1	1
WBGene00047852	3	1	1	1	2	1	1	1
WBGene00047848	3	1	1	1	2	1	1	1
WBGene00199354	3	1	1	1	2	1	1	1
WBGene00016291	2273	714	642	574	632	270	182	229
WBGene00202390	10	1	3	4	3	1	1	1
WBGene00202121	3	1	1	1	2	1	1	1
WBGene00171270	5	1	1	1	2	1	1	1
WBGene00167517	3	1	1	1	2	1	1	1
WBGene00045935	3	1	1	1	2	1	1	1
WBGene00165210	3	1	1	1	2	1	1	1
WBGene00166355	3	1	1	1	2	1	1	1
WBGene00046652	3	1	1	1	2	1	1	1
WBGene00174066	3	1	1	1	2	1	1	1
WBGene00050824	3	1	1	1	3	1	1	1
WBGene00048190	3	1	1	1	2	1	1	1
WBGene00170638	3	1	1	1	2	1	1	1
WBGene00047691	3	1	1	1	2	1	1	1
WBGene00174190	3	1	1	1	3	1	1	1
WBGene00050647	3	1	1	1	2	1	1	1
WBGene00174769	8	2	3	1	2	1	1	1
WBGene00170071	5	1	1	1	2	1	1	1
WBGene00173517	20	2	1	3	2	1	1	1
WBGene00196461	3	1	1	1	2	1	1	1
WBGene00201323	3	2	1	1	2	1	1	2
WBGene00049172	3	1	1	1	2	1	1	1
WBGene00171691	3	1	1	1	2	1	1	1
WBGene00050030	5	1	1	1	2	1	1	1
WBGene00170339	5	1	1	1	2	1	1	1
WBGene00015680	867	269	271	215	269	89	59	83
WBGene00165654	3	1	1	1	2	1	1	1
WBGene00169527	3	1	1	1	2	1	1	1
WBGene00048954	3	1	1	1	2	1	1	1
WBGene00046313	10	1	3	1	2	1	1	2
WBGene00167772	3	1	1	1	2	1	1	1
WBGene00047053	3	1	3	1	2	1	1	1
WBGene00168823	3	1	1	1	2	1	1	1
WBGene00166412	3	1	1	1	2	1	1	1
WBGene00047567	3	1	1	1	2	1	1	1
WBGene00050179	3	1	1	1	2	1	1	1
WBGene00048835	3	1	1	1	2	1	1	1
WBGene00169805	3	1	1	1	2	1	1	1
WBGene00049015	3	1	1	1	2	1	1	1
WBGene00050162	3	1	1	1	2	1	1	1
WBGene00170494	3	1	1	1	2	1	1	1
WBGene00167545	3	1	1	1	2	1	1	1
WBGene00045886	3	1	1	1	2	1	1	1
WBGene00049088	3	1	1	1	2	1	1	1
WBGene00166900	3	1	1	1	2	1	1	1
WBGene00169601	3	1	1	1	2	1	1	1
WBGene00171215	3	1	1	1	2	1	1	1
WBGene00174432	3	1	1	1	2	1	1	1
WBGene00170468	3	1	1	1	2	1	1	1
WBGene00046753	3	1	1	1	2	1	1	1
WBGene00171895	3	1	1	1	3	1	1	2
WBGene00170841	5	1	1	1	3	1	1	1
WBGene00173739	5	1	1	1	3	1	1	1
WBGene00168828	5	1	1	1	3	1	1	1
WBGene00047787	3	1	1	1	2	1	1	1
WBGene00166687	3	1	1	1	2	1	1	1
WBGene00170748	3	1	1	1	2	1	1	1
WBGene00167302	3	1	1	1	2	1	1	1
WBGene00171340	3	1	1	1	2	1	1	1
WBGene00045738	3	1	1	1	2	1	1	1
WBGene00048001	3	1	1	1	2	1	1	1
WBGene00048664	3	1	1	1	2	1	1	1
WBGene00168683	3	1	1	1	2	1	1	1
WBGene00046981	3	1	1	1	2	1	1	1
WBGene00049392	3	1	1	1	2	1	1	1
WBGene00049297	3	1	1	1	2	1	1	1
WBGene00046084	3	1	1	1	2	1	1	1
WBGene00173620	3	1	1	1	2	1	1	1
WBGene00173401	3	1	1	1	2	1	1	1
WBGene00165864	3	1	1	1	2	1	1	1
WBGene00047988	3	1	1	1	2	1	1	1
WBGene00219804	10	1	1	1	2	1	1	1
WBGene00168379	5	1	1	1	2	1	1	1
WBGene00046337	3	1	1	1	2	1	1	1
WBGene00167406	3	1	1	1	2	1	1	1
WBGene00200982	3	1	1	3	2	1	1	2
WBGene00047755	3	1	1	1	2	1	1	1
WBGene00049968	3	1	1	1	2	1	1	1
WBGene00048830	3	1	1	1	2	1	1	1
WBGene00170498	3	1	1	1	2	1	1	1
WBGene00045869	3	1	1	1	2	1	1	1
WBGene00199949	3	1	1	1	3	1	1	1
WBGene00174222	3	1	1	1	2	1	1	1
WBGene00167427	3	1	1	6	8	1	1	1
WBGene00173518	3	1	3	1	2	1	1	1
WBGene00047027	3	1	3	1	2	1	1	1
WBGene00174698	3	1	3	1	2	1	1	1
WBGene00049090	3	1	1	1	2	1	1	1
WBGene00165789	3	1	1	1	2	1	1	1
WBGene00015539	164	53	43	43	63	21	18	15
WBGene00201872	3	1	1	1	2	1	1	1
WBGene00048998	3	1	1	1	2	1	1	1
WBGene00170782	5	1	1	3	2	1	1	1
WBGene00047083	3	1	1	1	2	1	1	1
WBGene00174728	3	1	1	1	2	1	1	1
WBGene00174861	3	1	1	1	2	1	1	1
WBGene00170562	3	2	1	1	2	1	1	1
WBGene00168426	3	1	1	1	2	1	1	1
WBGene00172972	3	1	1	1	2	1	1	1
WBGene00049954	3	1	1	1	2	1	1	1
WBGene00015540	4338	1173	1832	1607	1726	603	429	536
WBGene00049487	3	1	1	1	2	1	1	1
WBGene00015538	4611	1092	1735	1416	1655	535	367	499
WBGene00015541	190	57	86	74	79	31	17	30
WBGene00049268	8	1	1	1	2	1	1	1
WBGene00170177	3	1	1	1	2	1	1	1
WBGene00049282	3	1	1	1	2	1	1	1
WBGene00046635	3	1	1	1	2	1	1	1
WBGene00050059	3	1	1	1	3	1	1	1
WBGene00166891	5	1	3	1	2	1	1	1
WBGene00049160	3	1	1	1	2	1	1	1
WBGene00168154	3	1	1	1	2	1	1	1
WBGene00170649	3	1	1	1	2	1	1	1
WBGene00168825	3	1	1	1	2	1	1	1
WBGene00165681	3	1	1	1	2	1	1	1
WBGene00050779	5	1	1	1	3	1	1	1
WBGene00166853	5	1	1	1	3	1	1	1
WBGene00201030	3	1	1	3	5	1	1	1
WBGene00050533	3	1	1	1	3	1	1	1
WBGene00050707	3	1	1	1	2	1	1	1
WBGene00050070	3	1	1	1	2	1	1	1
WBGene00197617	3	1	1	3	2	1	1	1
WBGene00046730	3	1	1	1	2	1	1	1
WBGene00047220	3	1	1	1	2	1	1	1
WBGene00169572	3	1	1	1	2	1	1	1
WBGene00175022	3	1	1	1	2	1	1	1
WBGene00047599	3	1	1	1	2	1	1	1
WBGene00196795	3	1	1	1	2	1	1	1
WBGene00050112	3	1	1	1	2	1	1	1
WBGene00165000	3	1	1	1	2	1	1	1
WBGene00004973	3	2	3	5	3	1	1	1
WBGene00045735	3	1	1	1	2	1	1	1
WBGene00168723	3	1	1	1	2	1	1	1
WBGene00166560	3	1	1	1	2	1	1	1
WBGene00171893	3	1	1	1	2	1	1	1
WBGene00174930	3	1	1	1	2	1	1	1
WBGene00046707	3	1	1	1	2	1	1	1
WBGene00189995	15	6	4	3	3	1	3	1
WBGene00047555	3	1	1	1	2	1	1	1
WBGene00049016	3	1	1	1	2	1	1	1
WBGene00170072	3	1	1	1	2	1	1	1
WBGene00165279	3	1	1	1	2	1	1	1
WBGene00005728	10	1	1	1	3	1	1	1
WBGene00169172	3	1	1	1	2	1	1	1
WBGene00050503	3	1	1	1	2	1	1	1
WBGene00167098	3	1	1	1	2	1	1	1
WBGene00171042	3	1	1	1	2	1	1	1
WBGene00174451	3	1	1	1	2	1	1	1
WBGene00045872	3	1	1	1	2	1	1	1
WBGene00172445	3	1	1	1	2	1	1	1
WBGene00005729	3	1	1	1	2	1	1	1
WBGene00005730	5	1	1	1	2	1	1	1
WBGene00046794	3	1	1	3	2	1	1	1
WBGene00165470	3	1	1	1	2	1	1	1
WBGene00048236	3	1	1	1	2	1	1	1
WBGene00173149	3	1	1	1	2	1	1	1
WBGene00167866	3	1	1	1	2	1	1	1
WBGene00005731	5	1	1	3	2	1	1	1
WBGene00169746	3	1	1	1	2	1	1	1
WBGene00172643	3	1	1	1	2	1	1	1
WBGene00170564	3	1	1	1	2	1	1	1
WBGene00005732	5	1	3	4	6	1	1	1
WBGene00047433	3	1	1	1	2	1	1	1
WBGene00165512	3	1	1	1	2	1	1	1
WBGene00005733	3	1	1	1	3	1	1	1
WBGene00171106	3	1	1	1	2	1	1	1
WBGene00173494	3	1	1	1	2	1	1	1
WBGene00173522	3	1	1	1	2	1	1	1
WBGene00169095	3	1	1	1	2	1	1	1
WBGene00165925	3	1	1	1	2	1	1	1
WBGene00167833	3	1	1	1	2	1	1	1
WBGene00005734	3	1	1	1	2	1	1	1
WBGene00165432	3	1	1	1	2	1	1	1
WBGene00173161	3	1	1	1	2	1	1	1
WBGene00167113	3	1	1	1	2	1	1	1
WBGene00172049	3	1	1	1	2	1	1	1
WBGene00172363	3	1	1	1	2	1	1	1
WBGene00170363	3	1	1	1	2	1	1	1
WBGene00045598	3	1	1	1	2	1	1	1
WBGene00172733	3	1	1	1	2	1	1	1
WBGene00174535	3	1	1	1	2	1	1	1
WBGene00019155	8	1	3	3	2	1	1	1
WBGene00170956	3	1	1	1	2	1	1	1
WBGene00171637	3	1	1	1	2	1	1	1
WBGene00170074	3	1	1	1	2	1	1	1
WBGene00019154	78	51	16	21	23	10	8	9
WBGene00171603	3	1	1	1	2	1	1	1
WBGene00170427	3	1	1	1	2	1	1	1
WBGene00168942	3	1	1	1	2	1	1	1
WBGene00167341	3	1	1	3	2	1	1	1
WBGene00173249	3	1	1	1	2	1	1	1
WBGene00169147	3	1	1	1	2	1	1	1
WBGene00046866	3	1	1	1	2	1	1	1
WBGene00169600	3	1	1	1	2	1	1	1
WBGene00165048	3	1	1	1	2	1	1	1
WBGene00173141	3	1	1	1	2	1	1	1
WBGene00165532	3	1	1	1	2	1	1	1
WBGene00167102	3	1	1	1	2	1	1	1
WBGene00046192	5	1	1	1	2	1	1	1
WBGene00168749	3	1	1	1	2	1	1	1
WBGene00047536	3	1	1	1	2	1	1	1
WBGene00170474	3	1	1	1	2	1	1	1
WBGene00019153	657	204	150	133	151	54	30	36
WBGene00045649	3	1	1	3	2	1	1	1
WBGene00174040	3	2	1	1	2	1	1	1
WBGene00171480	3	1	1	1	2	1	1	1
WBGene00174758	3	1	1	1	2	1	1	1
WBGene00168278	3	1	1	1	2	1	1	1
WBGene00050609	3	1	1	1	2	1	1	1
WBGene00019152	25	5	7	1	2	1	1	4
WBGene00045855	3	1	1	1	2	1	1	1
WBGene00046425	3	1	1	1	2	1	1	1
WBGene00019151	111	18	30	20	20	6	5	6
WBGene00172612	15	3	7	5	8	3	2	2
WBGene00045547	3	1	1	1	2	1	1	1
WBGene00019156	157	42	46	41	32	14	9	16
WBGene00050494	3	1	1	1	2	1	1	1
WBGene00173678	3	1	1	1	2	1	1	1
WBGene00169809	3	1	1	1	2	1	1	1
WBGene00168410	3	1	1	1	2	1	1	1
WBGene00166486	3	1	1	1	2	1	1	1
WBGene00166518	3	1	1	1	2	1	1	1
WBGene00045992	3	1	1	1	2	1	1	1
WBGene00048235	3	1	1	1	2	1	1	1
WBGene00169607	3	1	1	1	2	1	1	1
WBGene00046035	3	1	1	1	2	1	1	1
WBGene00171077	3	1	1	1	2	1	1	1
WBGene00050678	3	1	1	1	2	1	1	1
WBGene00050871	3	1	1	1	2	1	1	1
WBGene00169810	3	1	1	1	2	1	1	1
WBGene00050580	5	1	1	1	2	1	1	1
WBGene00169932	5	1	1	1	2	1	1	1
WBGene00049630	5	1	1	1	2	1	1	1
WBGene00171232	3	1	1	1	2	1	1	1
WBGene00168210	3	1	1	1	2	1	1	1
WBGene00171766	3	1	1	1	2	1	1	1
WBGene00165134	3	1	1	1	2	1	1	1
WBGene00050022	3	1	1	1	2	1	1	1
WBGene00172410	3	1	1	1	2	1	1	1
WBGene00049740	3	1	1	1	2	1	1	1
WBGene00174625	3	2	1	1	2	1	1	1
WBGene00046112	3	1	1	1	2	1	1	1
WBGene00167840	3	1	1	1	2	1	1	1
WBGene00165286	3	1	1	1	2	1	1	1
WBGene00169876	3	1	1	1	2	1	1	1
WBGene00169098	3	1	1	1	2	1	1	1
WBGene00171116	3	1	1	1	2	1	1	1
WBGene00169860	3	1	1	1	2	1	1	1
WBGene00200449	3	1	1	1	2	1	1	1
WBGene00201462	3	1	1	1	2	1	1	1
WBGene00195339	3	1	1	1	2	1	1	1
WBGene00170327	3	1	1	1	2	1	1	1
WBGene00165086	3	1	1	1	2	1	1	1
WBGene00168160	3	1	1	1	2	1	1	1
WBGene00172986	3	1	1	1	2	1	1	1
WBGene00168309	3	1	1	1	2	1	1	1
WBGene00165587	3	1	1	1	2	1	1	1
WBGene00167293	3	1	1	1	2	1	1	1
WBGene00165249	3	1	1	1	2	1	1	1
WBGene00046161	3	1	1	1	2	1	1	1
WBGene00171472	3	1	1	1	2	1	1	1
WBGene00045528	3	1	1	1	2	1	1	1
WBGene00170323	3	1	1	1	2	1	1	1
WBGene00174032	5	1	1	1	2	1	1	1
WBGene00196267	3	1	1	1	2	1	1	1
WBGene00168538	3	1	1	1	2	1	1	1
WBGene00050241	3	1	1	1	2	1	1	1
WBGene00019257	28	7	12	15	15	1	3	2
WBGene00170504	10	1	1	3	2	1	1	1
WBGene00171583	10	1	1	3	2	1	1	1
WBGene00167931	10	1	1	3	2	1	1	1
WBGene00047099	3	1	1	1	2	1	1	1
WBGene00168663	3	1	1	1	2	1	1	1
WBGene00049963	3	1	1	1	2	1	1	1
WBGene00050460	3	1	1	1	2	1	1	1
WBGene00046658	3	1	1	1	2	1	1	1
WBGene00168796	3	1	1	1	2	1	1	1
WBGene00174269	3	1	1	1	2	1	1	1
WBGene00049625	3	1	1	1	2	1	1	1
WBGene00050166	3	1	1	1	2	1	1	1
WBGene00050692	3	1	1	1	2	1	1	1
WBGene00199284	3	1	1	1	2	1	1	1
WBGene00168349	3	1	1	1	2	1	1	1
WBGene00173027	3	1	1	1	2	1	1	1
WBGene00050097	3	1	1	1	2	1	1	1
WBGene00048169	3	1	1	1	2	1	1	1
WBGene00171353	3	1	1	1	2	1	1	1
WBGene00170493	3	1	1	1	2	1	1	1
WBGene00047662	3	1	1	1	2	1	1	1
WBGene00174548	3	1	1	1	2	1	1	1
WBGene00172078	3	1	1	1	2	1	1	1
WBGene00046321	3	1	3	1	2	1	1	1
WBGene00165333	3	1	3	1	2	1	1	1
WBGene00174602	3	1	3	1	2	1	1	1
WBGene00172827	3	1	1	1	2	1	1	1
WBGene00171412	3	1	1	1	2	1	1	1
WBGene00166164	3	1	1	1	2	1	1	1
WBGene00171194	3	1	1	1	2	1	1	1
WBGene00172924	3	1	1	1	2	1	1	1
WBGene00174821	3	1	1	1	2	1	1	1
WBGene00046764	3	1	1	1	2	1	1	1
WBGene00199997	3	1	1	3	2	1	1	1
WBGene00049846	3	1	1	1	2	1	1	1
WBGene00171526	5	1	1	3	2	1	1	1
WBGene00166160	3	1	1	1	2	1	1	1
WBGene00172464	3	3	4	3	2	1	1	1
WBGene00170090	3	3	4	3	2	1	1	1
WBGene00174607	3	1	1	1	2	1	1	1
WBGene00170977	5	1	1	1	2	1	1	1
WBGene00165284	3	1	1	1	3	1	1	1
WBGene00047114	3	1	1	1	2	1	1	1
WBGene00003019	104	42	25	18	25	11	7	12
WBGene00172453	3	1	3	3	2	1	1	1
WBGene00168304	3	1	1	1	2	1	1	1
WBGene00170771	3	1	1	1	2	1	1	1
WBGene00200835	3	1	1	1	2	1	1	1
WBGene00173608	3	1	1	1	2	1	1	1
WBGene00170881	3	1	1	1	2	1	1	1
WBGene00046336	3	1	1	1	2	1	1	1
WBGene00174494	3	1	1	1	2	1	1	1
WBGene00172832	3	1	1	1	2	1	1	1
WBGene00170509	3	1	1	1	2	1	1	1
WBGene00173653	3	1	1	1	2	1	1	1
WBGene00169359	3	1	1	1	2	1	1	1
WBGene00019255	86	12	7	9	17	4	3	3
WBGene00171723	3	1	1	1	2	1	1	1
WBGene00235386	5	1	1	4	2	1	1	1
WBGene00169160	3	1	1	1	2	1	1	1
WBGene00168773	3	1	1	1	2	1	1	1
WBGene00169836	3	1	1	1	2	1	1	1
WBGene00019296	804	289	227	182	213	107	78	83
WBGene00019295	2030	655	652	510	609	285	142	174
WBGene00201600	3	1	1	1	2	1	1	1
WBGene00002129	837	252	266	188	210	83	64	70
WBGene00004494	19885	4241	2139	1991	2001	1156	869	1161
WBGene00165752	3	1	1	1	2	1	1	1
WBGene00173891	3	1	1	1	2	1	1	1
WBGene00050729	3	1	1	1	2	1	1	1
WBGene00048518	3	1	1	1	2	1	1	1
WBGene00171364	3	1	1	1	2	1	1	1
WBGene00046482	3	1	1	1	2	1	1	1
WBGene00048626	3	1	1	1	2	1	1	1
WBGene00168528	3	1	3	1	2	1	1	1
WBGene00050451	3	1	3	1	2	1	1	1
WBGene00050829	5	1	1	1	2	1	1	1
WBGene00173682	3	1	1	1	2	1	1	1
WBGene00171403	3	1	1	1	2	1	1	1
WBGene00174955	3	1	3	1	2	2	1	1
WBGene00048874	3	1	1	1	2	1	1	1
WBGene00170975	3	1	1	1	2	1	1	1
WBGene00046895	3	1	1	1	2	1	1	1
WBGene00173420	3	1	1	1	2	1	1	1
WBGene00049711	3	1	1	1	2	1	1	1
WBGene00174409	3	1	1	1	2	1	1	1
WBGene00199242	3	1	1	1	2	1	1	1
WBGene00170413	3	1	1	1	2	1	1	1
WBGene00200059	8	1	4	3	2	1	2	1
WBGene00049093	5	1	1	1	2	1	1	1
WBGene00046294	3	1	1	1	2	1	1	1
WBGene00050516	3	1	1	1	2	1	1	1
WBGene00172692	3	1	1	1	2	1	1	1
WBGene00165987	3	1	1	3	3	1	1	1
WBGene00048151	3	1	1	1	2	1	1	1
WBGene00165093	3	1	1	1	2	1	1	1
WBGene00200800	8	1	3	5	3	1	1	1
WBGene00019297	15	1	1	1	2	1	1	1
WBGene00174944	3	1	1	1	2	1	1	1
WBGene00201592	3	1	1	3	2	1	1	1
WBGene00195753	3	1	1	3	2	1	1	1
WBGene00196826	8	1	1	3	3	1	1	1
WBGene00170897	5	3	4	1	2	1	1	1
WBGene00171113	5	3	4	3	2	1	1	1
WBGene00168704	3	1	1	1	2	1	1	2
WBGene00166736	3	1	1	1	2	1	1	2
WBGene00049703	5	1	1	1	2	1	1	1
WBGene00173382	3	1	1	1	2	1	1	1
WBGene00166093	3	1	1	1	2	1	1	1
WBGene00047734	8	1	1	4	2	1	1	1
WBGene00172870	3	1	1	1	2	1	1	1
WBGene00048045	3	1	1	1	2	1	1	1
WBGene00006780	17982	4487	11486	10442	11188	3163	2188	2853
WBGene00045617	3	1	4	3	2	1	1	1
WBGene00199441	3	1	1	1	2	1	1	1
WBGene00022903	5	1	3	3	3	1	1	1
WBGene00049933	3	1	1	1	2	1	1	1
WBGene00169880	3	1	1	1	2	1	1	1
WBGene00167103	3	1	1	1	2	1	1	1
WBGene00167065	3	1	1	1	2	1	1	1
WBGene00172309	3	1	1	1	2	1	1	1
WBGene00167091	3	1	1	1	2	1	1	1
WBGene00167110	5	1	1	1	2	1	1	1
WBGene00165936	5	1	1	1	2	1	1	1
WBGene00047225	3	2	3	1	2	1	1	1
WBGene00169787	3	1	1	3	2	1	1	1
WBGene00045788	3	1	1	3	2	1	1	1
WBGene00046785	3	1	1	1	2	1	1	1
WBGene00048147	3	1	1	1	2	1	1	1
WBGene00047221	3	1	1	1	2	1	1	1
WBGene00171242	3	1	1	1	2	1	1	1
WBGene00048889	3	1	1	1	2	1	1	1
WBGene00172227	3	1	1	1	2	1	1	1
WBGene00174352	3	1	1	1	2	1	1	1
WBGene00168962	3	1	1	1	2	1	1	1
WBGene00174982	8	1	4	6	2	1	1	1
WBGene00048924	3	1	1	1	2	1	1	1
WBGene00168854	8	1	1	1	3	1	1	1
WBGene00200257	15	4	5	1	8	4	2	1
WBGene00171470	3	1	1	1	2	1	1	1
WBGene00170730	3	1	1	1	2	1	1	1
WBGene00047683	3	1	3	3	3	1	1	1
WBGene00201487	3	1	1	1	2	1	1	1
WBGene00202317	5	2	1	1	2	1	1	1
WBGene00195406	8	2	4	4	8	1	2	1
WBGene00046109	3	1	1	1	2	1	1	1
WBGene00046143	3	1	1	1	2	1	1	1
WBGene00171290	3	1	1	1	2	1	1	1
WBGene00048739	3	1	1	1	2	1	1	1
WBGene00169732	3	1	1	1	2	1	1	1
WBGene00167089	3	1	1	1	2	1	1	1
WBGene00196221	3	2	3	1	2	1	1	1
WBGene00165853	3	1	3	1	2	1	1	1
WBGene00174208	3	1	1	1	2	1	1	1
WBGene00046685	3	1	1	1	2	1	1	1
WBGene00172828	3	1	1	1	2	1	1	1
WBGene00201108	3	1	1	1	2	1	1	1
WBGene00167215	3	1	1	1	2	1	1	1
WBGene00202166	3	1	1	1	3	1	1	1
WBGene00195482	8	1	4	3	6	1	1	1
WBGene00172863	3	1	1	1	2	1	1	1
WBGene00196498	46	16	39	31	34	10	9	13
WBGene00046463	5	2	1	1	2	1	1	1
WBGene00200898	3	1	3	1	3	1	1	1
WBGene00050186	3	1	1	1	3	1	1	1
WBGene00048982	3	1	1	1	3	1	1	1
WBGene00049159	5	1	1	3	3	1	1	1
WBGene00201166	13	2	12	20	15	1	1	3
WBGene00173764	68	39	30	34	36	11	7	7
WBGene00047205	5	1	1	1	2	1	1	1
WBGene00048316	3	1	1	1	2	1	1	1
WBGene00219785	8	3	4	6	3	3	1	1
WBGene00168666	3	1	1	1	2	1	1	1
WBGene00169633	3	1	1	1	2	3	1	1
WBGene00166092	3	1	1	1	2	1	1	1
WBGene00200594	3	1	1	1	2	1	1	1
WBGene00174067	3	1	1	1	2	1	1	1
WBGene00199653	18	6	7	4	9	1	2	3
WBGene00202180	3	1	1	1	2	1	1	1
